"","State","Date","Region","Active.Cases"
"3551","Johor",2020-11-17,"Batu Pahat",0
"3552","Johor",2020-11-18,"Muar",0
"3553","Johor",2020-11-19,"Kulai",3
"3554","Johor",2020-11-20,"Pontian",0
"3555","Johor",2020-11-21,"Kota Tinggi",0
"3556","Johor",2020-11-22,"Segamat",0
"3557","Johor",2020-11-23,"Mersing",0
"3558","Johor",2020-11-24,"Tangkak",0
"3559","Johor",2020-11-25,"Johor Bahru",18
"3560","Johor",2020-11-26,"Kluang",0
"3561","Johor",2020-11-27,"Batu Pahat",0
"3562","Johor",2020-11-28,"Muar",0
"3563","Johor",2020-11-29,"Kulai",3
"3564","Johor",2020-11-30,"Pontian",0
"3565","Johor",2020-09-26,"Kota Tinggi",0
"3566","Johor",2020-09-27,"Segamat",0
"3567","Johor",2020-09-28,"Mersing",0
"3568","Johor",2020-09-29,"Tangkak",0
"3569","Johor",2020-09-30,"Johor Bahru",20
"3570","Johor",2020-10-01,"Kluang",0
"3571","Johor",2020-10-02,"Batu Pahat",0
"3572","Johor",2020-10-03,"Muar",1
"3573","Johor",2020-10-04,"Kulai",4
"3574","Johor",2020-10-05,"Pontian",0
"3575","Johor",2020-10-06,"Kota Tinggi",0
"3576","Johor",2020-10-07,"Segamat",0
"3577","Johor",2020-10-08,"Mersing",0
"3578","Johor",2020-10-09,"Tangkak",0
"3579","Johor",2020-10-10,"Johor Bahru",28
"3580","Johor",2020-10-11,"Kluang",0
"3581","Johor",2020-10-12,"Batu Pahat",0
"3582","Johor",2020-10-13,"Muar",1
"3583","Johor",2020-10-14,"Kulai",4
"3584","Johor",2020-10-15,"Pontian",0
"3585","Johor",2020-10-16,"Kota Tinggi",0
"3586","Johor",2020-10-17,"Segamat",0
"3587","Johor",2020-10-18,"Mersing",0
"3588","Johor",2020-10-19,"Tangkak",0
"3589","Johor",2020-10-20,"Johor Bahru",30
"3590","Johor",2020-10-21,"Kluang",0
"3591","Johor",2020-10-22,"Batu Pahat",0
"3592","Johor",2020-10-23,"Muar",1
"3593","Johor",2020-10-24,"Kulai",4
"3594","Johor",2020-10-25,"Pontian",0
"3595","Johor",2020-10-26,"Kota Tinggi",0
"3596","Johor",2020-10-27,"Segamat",0
"3597","Johor",2020-10-28,"Mersing",0
"3598","Johor",2020-10-29,"Tangkak",0
"3599","Johor",2020-10-30,"Johor Bahru",34
"3600","Johor",2020-10-31,"Kluang",0
"3601","Johor",2020-11-01,"Batu Pahat",1
"3602","Johor",2020-11-02,"Muar",2
"3603","Johor",2020-11-03,"Kulai",4
"3604","Johor",2020-11-04,"Pontian",0
"3605","Johor",2020-11-05,"Kota Tinggi",0
"3606","Johor",2020-11-06,"Segamat",0
"3607","Johor",2020-11-07,"Mersing",0
"3608","Johor",2020-11-08,"Tangkak",0
"3609","Johor",2020-11-09,"Johor Bahru",39
"3610","Johor",2020-11-10,"Kluang",0
"3611","Johor",2020-11-11,"Batu Pahat",1
"3612","Johor",2020-11-12,"Muar",2
"3613","Johor",2020-11-13,"Kulai",5
"3614","Johor",2020-11-14,"Pontian",0
"3615","Johor",2020-11-15,"Kota Tinggi",0
"3616","Johor",2020-11-16,"Segamat",0
"3617","Johor",2020-11-17,"Mersing",0
"3618","Johor",2020-11-18,"Tangkak",0
"3619","Johor",2020-11-19,"Johor Bahru",43
"3620","Johor",2020-11-20,"Kluang",0
"3621","Johor",2020-11-21,"Batu Pahat",1
"3622","Johor",2020-11-22,"Muar",2
"3623","Johor",2020-11-23,"Kulai",6
"3624","Johor",2020-11-24,"Pontian",0
"3625","Johor",2020-11-25,"Kota Tinggi",0
"3626","Johor",2020-11-26,"Segamat",0
"3627","Johor",2020-11-27,"Mersing",0
"3628","Johor",2020-11-28,"Tangkak",0
"3629","Johor",2020-11-29,"Johor Bahru",41
"3630","Johor",2020-11-30,"Kluang",0
"3631","Johor",2020-09-26,"Batu Pahat",1
"3632","Johor",2020-09-27,"Muar",2
"3633","Johor",2020-09-28,"Kulai",6
"3634","Johor",2020-09-29,"Pontian",0
"3635","Johor",2020-09-30,"Kota Tinggi",1
"3636","Johor",2020-10-01,"Segamat",0
"3637","Johor",2020-10-02,"Mersing",0
"3638","Johor",2020-10-03,"Tangkak",0
"3639","Johor",2020-10-04,"Johor Bahru",41
"3640","Johor",2020-10-05,"Kluang",0
"3641","Johor",2020-10-06,"Batu Pahat",3
"3642","Johor",2020-10-07,"Muar",2
"3643","Johor",2020-10-08,"Kulai",4
"3644","Johor",2020-10-09,"Pontian",0
"3645","Johor",2020-10-10,"Kota Tinggi",1
"3646","Johor",2020-10-11,"Segamat",0
"3647","Johor",2020-10-12,"Mersing",0
"3648","Johor",2020-10-13,"Tangkak",0
"3649","Johor",2020-10-14,"Johor Bahru",41
"3650","Johor",2020-10-15,"Kluang",1
"3651","Johor",2020-10-16,"Batu Pahat",3
"3652","Johor",2020-10-17,"Muar",2
"3653","Johor",2020-10-18,"Kulai",4
"3654","Johor",2020-10-19,"Pontian",0
"3655","Johor",2020-10-20,"Kota Tinggi",1
"3656","Johor",2020-10-21,"Segamat",1
"3657","Johor",2020-10-22,"Mersing",0
"3658","Johor",2020-10-23,"Tangkak",0
"3659","Johor",2020-10-24,"Johor Bahru",39
"3660","Johor",2020-10-25,"Kluang",1
"3661","Johor",2020-10-26,"Batu Pahat",3
"3662","Johor",2020-10-27,"Muar",2
"3663","Johor",2020-10-28,"Kulai",4
"3664","Johor",2020-10-29,"Pontian",0
"3665","Johor",2020-10-30,"Kota Tinggi",1
"3666","Johor",2020-10-31,"Segamat",1
"3667","Johor",2020-11-01,"Mersing",0
"3668","Johor",2020-11-02,"Tangkak",0
"3669","Johor",2020-11-03,"Johor Bahru",38
"3670","Johor",2020-11-04,"Kluang",1
"3671","Johor",2020-11-05,"Batu Pahat",6
"3672","Johor",2020-11-06,"Muar",2
"3673","Johor",2020-11-07,"Kulai",4
"3674","Johor",2020-11-08,"Pontian",2
"3675","Johor",2020-11-09,"Kota Tinggi",1
"3676","Johor",2020-11-10,"Segamat",1
"3677","Johor",2020-11-11,"Mersing",0
"3678","Johor",2020-11-12,"Tangkak",0
"3679","Johor",2020-11-13,"Johor Bahru",33
"3680","Johor",2020-11-14,"Kluang",1
"3681","Johor",2020-11-15,"Batu Pahat",8
"3682","Johor",2020-11-16,"Muar",2
"3683","Johor",2020-11-17,"Kulai",4
"3684","Johor",2020-11-18,"Pontian",2
"3685","Johor",2020-11-19,"Kota Tinggi",1
"3686","Johor",2020-11-20,"Segamat",1
"3687","Johor",2020-11-21,"Mersing",0
"3688","Johor",2020-11-22,"Tangkak",0
"3689","Johor",2020-11-23,"Johor Bahru",28
"3690","Johor",2020-11-24,"Kluang",1
"3691","Johor",2020-11-25,"Batu Pahat",7
"3692","Johor",2020-11-26,"Muar",1
"3693","Johor",2020-11-27,"Kulai",4
"3694","Johor",2020-11-28,"Pontian",2
"3695","Johor",2020-11-29,"Kota Tinggi",1
"3696","Johor",2020-11-30,"Segamat",1
"3697","Johor",2020-09-26,"Mersing",0
"3698","Johor",2020-09-27,"Tangkak",0
"3699","Johor",2020-09-28,"Johor Bahru",29
"3700","Johor",2020-09-29,"Kluang",2
"3701","Johor",2020-09-30,"Batu Pahat",7
"3702","Johor",2020-10-01,"Muar",1
"3703","Johor",2020-10-02,"Kulai",4
"3704","Johor",2020-10-03,"Pontian",2
"3705","Johor",2020-10-04,"Kota Tinggi",1
"3706","Johor",2020-10-05,"Segamat",1
"3707","Johor",2020-10-06,"Mersing",0
"3708","Johor",2020-10-07,"Tangkak",0
"3709","Johor",2020-10-08,"Johor Bahru",28
"3710","Johor",2020-10-09,"Kluang",2
"3711","Johor",2020-10-10,"Batu Pahat",9
"3712","Johor",2020-10-11,"Muar",1
"3713","Johor",2020-10-12,"Kulai",4
"3714","Johor",2020-10-13,"Pontian",2
"3715","Johor",2020-10-14,"Kota Tinggi",1
"3716","Johor",2020-10-15,"Segamat",1
"3717","Johor",2020-10-16,"Mersing",0
"3718","Johor",2020-10-17,"Tangkak",0
"3719","Johor",2020-10-18,"Johor Bahru",29
"3720","Johor",2020-10-19,"Kluang",2
"3721","Johor",2020-10-20,"Batu Pahat",9
"3722","Johor",2020-10-21,"Muar",1
"3723","Johor",2020-10-22,"Kulai",4
"3724","Johor",2020-10-23,"Pontian",2
"3725","Johor",2020-10-24,"Kota Tinggi",1
"3726","Johor",2020-10-25,"Segamat",0
"3727","Johor",2020-10-26,"Mersing",0
"3728","Johor",2020-10-27,"Tangkak",0
"3729","Johor",2020-10-28,"Johor Bahru",20
"3730","Johor",2020-10-29,"Kluang",2
"3731","Johor",2020-10-30,"Batu Pahat",8
"3732","Johor",2020-10-31,"Muar",0
"3733","Johor",2020-11-01,"Kulai",4
"3734","Johor",2020-11-02,"Pontian",2
"3735","Johor",2020-11-03,"Kota Tinggi",1
"3736","Johor",2020-11-04,"Segamat",0
"3737","Johor",2020-11-05,"Mersing",0
"3738","Johor",2020-11-06,"Tangkak",0
"3739","Johor",2020-11-07,"Johor Bahru",19
"3740","Johor",2020-11-08,"Kluang",2
"3741","Johor",2020-11-09,"Batu Pahat",8
"3742","Johor",2020-11-10,"Muar",1
"3743","Johor",2020-11-11,"Kulai",4
"3744","Johor",2020-11-12,"Pontian",2
"3745","Johor",2020-11-13,"Kota Tinggi",1
"3746","Johor",2020-11-14,"Segamat",0
"3747","Johor",2020-11-15,"Mersing",0
"3748","Johor",2020-11-16,"Tangkak",0
"3749","Johor",2020-11-17,"Johor Bahru",18
"3750","Johor",2020-11-18,"Kluang",2
"3751","Johor",2020-11-19,"Batu Pahat",8
"3752","Johor",2020-11-20,"Muar",1
"3753","Johor",2020-11-21,"Kulai",4
"3754","Johor",2020-11-22,"Pontian",0
"3755","Johor",2020-11-23,"Kota Tinggi",0
"3756","Johor",2020-11-24,"Segamat",0
"3757","Johor",2020-11-25,"Mersing",0
"3758","Johor",2020-11-26,"Tangkak",0
"3759","Johor",2020-11-27,"Johor Bahru",17
"3760","Johor",2020-11-28,"Kluang",2
"3761","Johor",2020-11-29,"Batu Pahat",3
"3762","Johor",2020-11-30,"Muar",1
"3763","Johor",2020-09-26,"Kulai",2
"3764","Johor",2020-09-27,"Pontian",0
"3765","Johor",2020-09-28,"Kota Tinggi",0
"3766","Johor",2020-09-29,"Segamat",0
"3767","Johor",2020-09-30,"Mersing",0
"3768","Johor",2020-10-01,"Tangkak",0
"3769","Johor",2020-10-02,"Johor Bahru",16
"3770","Johor",2020-10-03,"Kluang",2
"3771","Johor",2020-10-04,"Batu Pahat",4
"3772","Johor",2020-10-05,"Muar",1
"3773","Johor",2020-10-06,"Kulai",2
"3774","Johor",2020-10-07,"Pontian",0
"3775","Johor",2020-10-08,"Kota Tinggi",0
"3776","Johor",2020-10-09,"Segamat",0
"3777","Johor",2020-10-10,"Mersing",0
"3778","Johor",2020-10-11,"Tangkak",0
"3779","Johor",2020-10-12,"Johor Bahru",21
"3780","Johor",2020-10-13,"Kluang",2
"3781","Johor",2020-10-14,"Batu Pahat",5
"3782","Johor",2020-10-15,"Muar",1
"3783","Johor",2020-10-16,"Kulai",1
"3784","Johor",2020-10-17,"Pontian",0
"3785","Johor",2020-10-18,"Kota Tinggi",0
"3786","Johor",2020-10-19,"Segamat",0
"3787","Johor",2020-10-20,"Mersing",0
"3788","Johor",2020-10-21,"Tangkak",0
"3789","Johor",2020-10-22,"Johor Bahru",27
"3790","Johor",2020-10-23,"Kluang",2
"3791","Johor",2020-10-24,"Batu Pahat",6
"3792","Johor",2020-10-25,"Muar",1
"3793","Johor",2020-10-26,"Kulai",8
"3794","Johor",2020-10-27,"Pontian",1
"3795","Johor",2020-10-28,"Kota Tinggi",0
"3796","Johor",2020-10-29,"Segamat",0
"3797","Johor",2020-10-30,"Mersing",0
"3798","Johor",2020-10-31,"Tangkak",0
"3799","Johor",2020-11-01,"Johor Bahru",27
"3800","Johor",2020-11-02,"Kluang",2
"3801","Johor",2020-11-03,"Batu Pahat",6
"3802","Johor",2020-11-04,"Muar",1
"3803","Johor",2020-11-05,"Kulai",8
"3804","Johor",2020-11-06,"Pontian",1
"3805","Johor",2020-11-07,"Kota Tinggi",0
"3806","Johor",2020-11-08,"Segamat",0
"3807","Johor",2020-11-09,"Mersing",0
"3808","Johor",2020-11-10,"Tangkak",0
"3809","Johor",2020-11-11,"Johor Bahru",33
"3810","Johor",2020-11-12,"Kluang",2
"3811","Johor",2020-11-13,"Batu Pahat",6
"3812","Johor",2020-11-14,"Muar",1
"3813","Johor",2020-11-15,"Kulai",6
"3814","Johor",2020-11-16,"Pontian",1
"3815","Johor",2020-11-17,"Kota Tinggi",0
"3816","Johor",2020-11-18,"Segamat",0
"3817","Johor",2020-11-19,"Mersing",0
"3818","Johor",2020-11-20,"Tangkak",1
"3819","Johor",2020-11-21,"Johor Bahru",36
"3820","Johor",2020-11-22,"Kluang",2
"3821","Johor",2020-11-23,"Batu Pahat",6
"3822","Johor",2020-11-24,"Muar",3
"3823","Johor",2020-11-25,"Kulai",6
"3824","Johor",2020-11-26,"Pontian",2
"3825","Johor",2020-11-27,"Kota Tinggi",1
"3826","Johor",2020-11-28,"Segamat",0
"3827","Johor",2020-11-29,"Mersing",0
"3828","Johor",2020-11-30,"Tangkak",1
"3829","Johor",2020-09-26,"Johor Bahru",46
"3830","Johor",2020-09-27,"Kluang",1
"3831","Johor",2020-09-28,"Batu Pahat",5
"3832","Johor",2020-09-29,"Muar",3
"3833","Johor",2020-09-30,"Kulai",6
"3834","Johor",2020-10-01,"Pontian",2
"3835","Johor",2020-10-02,"Kota Tinggi",1
"3836","Johor",2020-10-03,"Segamat",0
"3837","Johor",2020-10-04,"Mersing",0
"3838","Johor",2020-10-05,"Tangkak",1
"3839","Johor",2020-10-06,"Johor Bahru",46
"3840","Johor",2020-10-07,"Kluang",1
"3841","Johor",2020-10-08,"Batu Pahat",5
"3842","Johor",2020-10-09,"Muar",3
"3843","Johor",2020-10-10,"Kulai",6
"3844","Johor",2020-10-11,"Pontian",2
"3845","Johor",2020-10-12,"Kota Tinggi",1
"3846","Johor",2020-10-13,"Segamat",0
"3847","Johor",2020-10-14,"Mersing",0
"3848","Johor",2020-10-15,"Tangkak",1
"3849","Johor",2020-10-16,"Johor Bahru",48
"3850","Johor",2020-10-17,"Kluang",4
"3851","Johor",2020-10-18,"Batu Pahat",5
"3852","Johor",2020-10-19,"Muar",2
"3853","Johor",2020-10-20,"Kulai",6
"3854","Johor",2020-10-21,"Pontian",2
"3855","Johor",2020-10-22,"Kota Tinggi",1
"3856","Johor",2020-10-23,"Segamat",0
"3857","Johor",2020-10-24,"Mersing",0
"3858","Johor",2020-10-25,"Tangkak",2
"3859","Johor",2020-10-26,"Johor Bahru",49
"3860","Johor",2020-10-27,"Kluang",4
"3861","Johor",2020-10-28,"Batu Pahat",5
"3862","Johor",2020-10-29,"Muar",2
"3863","Johor",2020-10-30,"Kulai",6
"3864","Johor",2020-10-31,"Pontian",2
"3865","Johor",2020-11-01,"Kota Tinggi",1
"3866","Johor",2020-11-02,"Segamat",0
"3867","Johor",2020-11-03,"Mersing",0
"3868","Johor",2020-11-04,"Tangkak",2
"3869","Johor",2020-11-05,"Johor Bahru",55
"3870","Johor",2020-11-06,"Kluang",4
"3871","Johor",2020-11-07,"Batu Pahat",5
"3872","Johor",2020-11-08,"Muar",2
"3873","Johor",2020-11-09,"Kulai",6
"3874","Johor",2020-11-10,"Pontian",2
"3875","Johor",2020-11-11,"Kota Tinggi",1
"3876","Johor",2020-11-12,"Segamat",0
"3877","Johor",2020-11-13,"Mersing",0
"3878","Johor",2020-11-14,"Tangkak",2
"3879","Johor",2020-11-15,"Johor Bahru",47
"3880","Johor",2020-11-16,"Kluang",4
"3881","Johor",2020-11-17,"Batu Pahat",2
"3882","Johor",2020-11-18,"Muar",2
"3883","Johor",2020-11-19,"Kulai",6
"3884","Johor",2020-11-20,"Pontian",1
"3885","Johor",2020-11-21,"Kota Tinggi",1
"3886","Johor",2020-11-22,"Segamat",0
"3887","Johor",2020-11-23,"Mersing",0
"3888","Johor",2020-11-24,"Tangkak",2
"3889","Johor",2020-11-25,"Johor Bahru",46
"3890","Johor",2020-11-26,"Kluang",4
"3891","Johor",2020-11-27,"Batu Pahat",2
"3892","Johor",2020-11-28,"Muar",2
"3893","Johor",2020-11-29,"Kulai",6
"3894","Johor",2020-11-30,"Pontian",1
"3895","Johor",2020-09-26,"Kota Tinggi",1
"3896","Johor",2020-09-27,"Segamat",0
"3897","Johor",2020-09-28,"Mersing",0
"3898","Johor",2020-09-29,"Tangkak",3
"3899","Johor",2020-09-30,"Johor Bahru",43
"3900","Johor",2020-10-01,"Kluang",3
"3901","Johor",2020-10-02,"Batu Pahat",0
"3902","Johor",2020-10-03,"Muar",2
"3903","Johor",2020-10-04,"Kulai",6
"3904","Johor",2020-10-05,"Pontian",1
"3905","Johor",2020-10-06,"Kota Tinggi",2
"3906","Johor",2020-10-07,"Segamat",0
"3907","Johor",2020-10-08,"Mersing",0
"3908","Johor",2020-10-09,"Tangkak",2
"3909","Johor",2020-10-10,"Johor Bahru",40
"3910","Johor",2020-10-11,"Kluang",3
"3911","Johor",2020-10-12,"Batu Pahat",0
"3912","Johor",2020-10-13,"Muar",2
"3913","Johor",2020-10-14,"Kulai",1
"3914","Johor",2020-10-15,"Pontian",1
"3915","Johor",2020-10-16,"Kota Tinggi",2
"3916","Johor",2020-10-17,"Segamat",0
"3917","Johor",2020-10-18,"Mersing",0
"3918","Johor",2020-10-19,"Tangkak",3
"3919","Johor",2020-10-20,"Johor Bahru",34
"3920","Johor",2020-10-21,"Kluang",6
"3921","Johor",2020-10-22,"Batu Pahat",0
"3922","Johor",2020-10-23,"Muar",2
"3923","Johor",2020-10-24,"Kulai",1
"3924","Johor",2020-10-25,"Pontian",1
"3925","Johor",2020-10-26,"Kota Tinggi",3
"3926","Johor",2020-10-27,"Segamat",0
"3927","Johor",2020-10-28,"Mersing",0
"3928","Johor",2020-10-29,"Tangkak",3
"3929","Johor",2020-10-30,"Johor Bahru",34
"3930","Johor",2020-10-31,"Kluang",6
"3931","Johor",2020-11-01,"Batu Pahat",0
"3932","Johor",2020-11-02,"Muar",2
"3933","Johor",2020-11-03,"Kulai",1
"3934","Johor",2020-11-04,"Pontian",1
"3935","Johor",2020-11-05,"Kota Tinggi",3
"3936","Johor",2020-11-06,"Segamat",0
"3937","Johor",2020-11-07,"Mersing",0
"3938","Johor",2020-11-08,"Tangkak",3
"3939","Johor",2020-11-09,"Johor Bahru",22
"3940","Johor",2020-11-10,"Kluang",4
"3941","Johor",2020-11-11,"Batu Pahat",4
"3942","Johor",2020-11-12,"Muar",0
"3943","Johor",2020-11-13,"Kulai",1
"3944","Johor",2020-11-14,"Pontian",0
"3945","Johor",2020-11-15,"Kota Tinggi",7
"3946","Johor",2020-11-16,"Segamat",0
"3947","Johor",2020-11-17,"Mersing",0
"3948","Johor",2020-11-18,"Tangkak",3
"3949","Johor",2020-11-19,"Johor Bahru",15
"3950","Johor",2020-11-20,"Kluang",4
"3951","Johor",2020-11-21,"Batu Pahat",4
"3952","Johor",2020-11-22,"Muar",2
"3953","Johor",2020-11-23,"Kulai",1
"3954","Johor",2020-11-24,"Pontian",0
"3955","Johor",2020-11-25,"Kota Tinggi",8
"3956","Johor",2020-11-26,"Segamat",3
"3957","Johor",2020-11-27,"Mersing",0
"3958","Johor",2020-11-28,"Tangkak",4
"3959","Johor",2020-11-29,"Johor Bahru",11
"3960","Johor",2020-11-30,"Kluang",4
"3961","Johor",2020-09-26,"Batu Pahat",4
"3962","Johor",2020-09-27,"Muar",2
"3963","Johor",2020-09-28,"Kulai",1
"3964","Johor",2020-09-29,"Pontian",0
"3965","Johor",2020-09-30,"Kota Tinggi",17
"3966","Johor",2020-10-01,"Segamat",3
"3967","Johor",2020-10-02,"Mersing",0
"3968","Johor",2020-10-03,"Tangkak",4
"3969","Johor",2020-10-04,"Johor Bahru",11
"3970","Johor",2020-10-05,"Kluang",4
"3971","Johor",2020-10-06,"Batu Pahat",5
"3972","Johor",2020-10-07,"Muar",2
"3973","Johor",2020-10-08,"Kulai",1
"3974","Johor",2020-10-09,"Pontian",0
"3975","Johor",2020-10-10,"Kota Tinggi",24
"3976","Johor",2020-10-11,"Segamat",3
"3977","Johor",2020-10-12,"Mersing",0
"3978","Johor",2020-10-13,"Tangkak",4
"3979","Johor",2020-10-14,"Johor Bahru",9
"3980","Johor",2020-10-15,"Kluang",4
"3981","Johor",2020-10-16,"Batu Pahat",5
"3982","Johor",2020-10-17,"Muar",2
"3983","Johor",2020-10-18,"Kulai",0
"3984","Johor",2020-10-19,"Pontian",0
"3985","Johor",2020-10-20,"Kota Tinggi",27
"3986","Johor",2020-10-21,"Segamat",3
"3987","Johor",2020-10-22,"Mersing",0
"3988","Johor",2020-10-23,"Tangkak",4
"3989","Johor",2020-10-24,"Johor Bahru",3
"3990","Johor",2020-10-25,"Kluang",4
"3991","Johor",2020-10-26,"Batu Pahat",1
"3992","Johor",2020-10-27,"Muar",4
"3993","Johor",2020-10-28,"Kulai",0
"3994","Johor",2020-10-29,"Pontian",0
"3995","Johor",2020-10-30,"Kota Tinggi",49
"3996","Johor",2020-10-31,"Segamat",2
"3997","Johor",2020-11-01,"Mersing",4
"3998","Johor",2020-11-02,"Tangkak",13
"3999","Johor",2020-11-03,"Johor Bahru",4
"4000","Johor",2020-11-04,"Kluang",4
"4001","Johor",2020-11-05,"Batu Pahat",1
"4002","Johor",2020-11-06,"Muar",4
"4003","Johor",2020-11-07,"Kulai",0
"4004","Johor",2020-11-08,"Pontian",0
"4005","Johor",2020-11-09,"Kota Tinggi",50
"4006","Johor",2020-11-10,"Segamat",2
"4007","Johor",2020-11-11,"Mersing",4
"4008","Johor",2020-11-12,"Tangkak",13
"4009","Johor",2020-11-13,"Johor Bahru",5
"4010","Johor",2020-11-14,"Kluang",4
"4011","Johor",2020-11-15,"Batu Pahat",1
"4012","Johor",2020-11-16,"Muar",4
"4013","Johor",2020-11-17,"Kulai",1
"4014","Johor",2020-11-18,"Pontian",0
"4015","Johor",2020-11-19,"Kota Tinggi",56
"4016","Johor",2020-11-20,"Segamat",2
"4017","Johor",2020-11-21,"Mersing",8
"4018","Johor",2020-11-22,"Tangkak",16
"4019","Johor",2020-11-23,"Johor Bahru",3
"4020","Johor",2020-11-24,"Kluang",4
"4021","Johor",2020-11-25,"Batu Pahat",1
"4022","Johor",2020-11-26,"Muar",4
"4023","Johor",2020-11-27,"Kulai",0
"4024","Johor",2020-11-28,"Pontian",0
"4025","Johor",2020-11-29,"Kota Tinggi",49
"4026","Johor",2020-11-30,"Segamat",2
"4027","Johor",2020-09-26,"Mersing",4
"4028","Johor",2020-09-27,"Tangkak",13
"4029","Johor",2020-09-28,"Johor Bahru",4
"4030","Johor",2020-09-29,"Kluang",4
"4031","Johor",2020-09-30,"Batu Pahat",1
"4032","Johor",2020-10-01,"Muar",4
"4033","Johor",2020-10-02,"Kulai",0
"4034","Johor",2020-10-03,"Pontian",0
"4035","Johor",2020-10-04,"Kota Tinggi",50
"4036","Johor",2020-10-05,"Segamat",2
"4037","Johor",2020-10-06,"Mersing",4
"4038","Johor",2020-10-07,"Tangkak",13
"4039","Johor",2020-10-08,"Johor Bahru",5
"4040","Johor",2020-10-09,"Kluang",4
"4041","Johor",2020-10-10,"Batu Pahat",1
"4042","Johor",2020-10-11,"Muar",4
"4043","Johor",2020-10-12,"Kulai",1
"4044","Johor",2020-10-13,"Pontian",0
"4045","Johor",2020-10-14,"Kota Tinggi",56
"4046","Johor",2020-10-15,"Segamat",2
"4047","Johor",2020-10-16,"Mersing",8
"4048","Johor",2020-10-17,"Tangkak",16
"4049","Johor",2020-10-18,"Johor Bahru",7
"4050","Johor",2020-10-19,"Kluang",4
"4051","Johor",2020-10-20,"Batu Pahat",1
"4052","Johor",2020-10-21,"Muar",4
"4053","Johor",2020-10-22,"Kulai",4
"4054","Johor",2020-10-23,"Pontian",0
"4055","Johor",2020-10-24,"Kota Tinggi",56
"4056","Johor",2020-10-25,"Segamat",2
"4057","Johor",2020-10-26,"Mersing",8
"4058","Johor",2020-10-27,"Tangkak",16
"4059","Johor",2020-10-28,"Johor Bahru",23
"4060","Johor",2020-10-29,"Kluang",1
"4061","Johor",2020-10-30,"Batu Pahat",1
"4062","Johor",2020-10-31,"Muar",4
"4063","Johor",2020-11-01,"Kulai",12
"4064","Johor",2020-11-02,"Pontian",1
"4065","Johor",2020-11-03,"Kota Tinggi",62
"4066","Johor",2020-11-04,"Segamat",2
"4067","Johor",2020-11-05,"Mersing",9
"4068","Johor",2020-11-06,"Tangkak",16
"4069","Johor",2020-11-07,"Johor Bahru",24
"4070","Johor",2020-11-08,"Kluang",1
"4071","Johor",2020-11-09,"Batu Pahat",3
"4072","Johor",2020-11-10,"Muar",4
"4073","Johor",2020-11-11,"Kulai",16
"4074","Johor",2020-11-12,"Pontian",1
"4075","Johor",2020-11-13,"Kota Tinggi",63
"4076","Johor",2020-11-14,"Segamat",2
"4077","Johor",2020-11-15,"Mersing",9
"4078","Johor",2020-11-16,"Tangkak",16
"4079","Johor",2020-11-17,"Johor Bahru",34
"4080","Johor",2020-11-18,"Kluang",0
"4081","Johor",2020-11-19,"Batu Pahat",4
"4082","Johor",2020-11-20,"Muar",4
"4083","Johor",2020-11-21,"Kulai",17
"4084","Johor",2020-11-22,"Pontian",1
"4085","Johor",2020-11-23,"Kota Tinggi",61
"4086","Johor",2020-11-24,"Segamat",2
"4087","Johor",2020-11-25,"Mersing",9
"4088","Johor",2020-11-26,"Tangkak",16
"4089","Johor",2020-11-27,"Johor Bahru",41
"4090","Johor",2020-11-28,"Kluang",1
"4091","Johor",2020-11-29,"Batu Pahat",12
"4092","Johor",2020-11-30,"Muar",2
"4093","Johor",2020-09-26,"Kulai",17
"4094","Johor",2020-09-27,"Pontian",1
"4095","Johor",2020-09-28,"Kota Tinggi",62
"4096","Johor",2020-09-29,"Segamat",0
"4097","Johor",2020-09-30,"Mersing",9
"4098","Johor",2020-10-01,"Tangkak",16
"4099","Johor",2020-10-02,"Johor Bahru",53
"4100","Johor",2020-10-03,"Kluang",1
"4101","Johor",2020-10-04,"Batu Pahat",23
"4102","Johor",2020-10-05,"Muar",2
"4103","Johor",2020-10-06,"Kulai",21
"4104","Johor",2020-10-07,"Pontian",1
"4105","Johor",2020-10-08,"Kota Tinggi",57
"4106","Johor",2020-10-09,"Segamat",0
"4107","Johor",2020-10-10,"Mersing",9
"4108","Johor",2020-10-11,"Tangkak",15
"4109","Johor",2020-10-12,"Johor Bahru",80
"4110","Johor",2020-10-13,"Kluang",1
"4111","Johor",2020-10-14,"Batu Pahat",52
"4112","Johor",2020-10-15,"Muar",2
"4113","Johor",2020-10-16,"Kulai",23
"4114","Johor",2020-10-17,"Pontian",1
"4115","Johor",2020-10-18,"Kota Tinggi",51
"4116","Johor",2020-10-19,"Segamat",0
"4117","Johor",2020-10-20,"Mersing",9
"4118","Johor",2020-10-21,"Tangkak",15
"4119","Johor",2020-10-22,"Johor Bahru",88
"4120","Johor",2020-10-23,"Kluang",2
"4121","Johor",2020-10-24,"Batu Pahat",71
"4122","Johor",2020-10-25,"Muar",2
"4123","Johor",2020-10-26,"Kulai",25
"4124","Johor",2020-10-27,"Pontian",1
"4125","Johor",2020-10-28,"Kota Tinggi",49
"4126","Johor",2020-10-29,"Segamat",0
"4127","Johor",2020-10-30,"Mersing",9
"4128","Johor",2020-10-31,"Tangkak",15
"4129","Johor",2020-11-01,"Johor Bahru",95
"4130","Johor",2020-11-02,"Kluang",3
"4131","Johor",2020-11-03,"Batu Pahat",99
"4132","Johor",2020-11-04,"Muar",0
